"// SOMLIT somlit.fr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"// hydro - 2020-11-10T14:22:19+00:00 - 2997f90f2138f1cc";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SITE;DATE;HEURE;COEF_MAREE;MAREE;PROFONDEUR_TEXT;PROFONDEUR_NUM;nomSite*;gpsLat*;gpsLong*;T;qT;S;qS;O;qO;PH;qPH;NH4;qNH4;NO3;qNO3;NO2;qNO2;PO4;qPO4;SIOH4;qSIOH4;COP;qCOP;NOP;qNOP;MES;qMES;CHLA;qCHLA
;yyyy-mm-dd;hh:mm:ss;;;;m;;(wgs84);(wgs84);°C;;PSU;;ml/l;;;;µmol/l;;µmol/l;;µmol/l;;µmol/l;;µmol/l;;µg/l;;µg/l;;mg/l;;µg/l;
4;2010-08-05;12:02:00;38.00;PM;S;1.00;Estacade;48.7322;-3.98278;16.350;2;35.356;2;6.18;2;8.130;2;0.200;2;0.60;2;0.10;2;0.08;2;2.20;2;140.112;8;22.153;8;2.000;2;2.62;2
4;2010-08-19;12:53:00;38.00;PM;S;1.00;Estacade;48.7322;-3.98278;16.600;2;35.365;2;6.17;2;8.100;2;0.740;2;0.90;2;0.19;2;0.13;2;2.20;2;156.663;8;18.229;8;0.900;2;2.12;2
4;2010-09-03;11:26:00;35.00;PM;S;1.00;Estacade;48.7322;-3.98278;16.650;2;35.333;2;6.13;2;8.100;2;0.220;2;0.60;2;0.14;2;0.10;2;2.00;2;147.844;8;15.772;8;999999;1;2.70;2
4;2010-09-16;10:45:00;35.00;PM;S;1.00;Estacade;48.7322;-3.98278;15.650;2;35.399;2;5.56;4;8.030;2;0.410;2;3.00;2;0.45;2;0.28;2;2.80;2;146.445;8;36.935;8;2.100;2;0.56;2
4;2010-10-01;09:33:00;41.00;PM;S;1.00;Estacade;48.7322;-3.98278;14.750;2;35.289;2;5.56;3;7.980;2;0.410;2;3.70;2;0.37;2;0.27;2;2.70;2;214.276;8;39.173;8;1.100;2;1.20;2
4;2010-10-15;10:10:00;35.00;PM;S;1.00;Estacade;48.7322;-3.98278;14.350;2;35.372;2;5.54;2;8.000;2;0.480;2;4.90;2;0.61;2;0.35;2;3.50;2;123.287;8;38.704;8;1.400;2;0.70;2
4;2010-10-29;08:25:00;56.00;PM;S;1.00;Estacade;48.7322;-3.98278;13.700;2;35.361;2;5.63;2;8.010;2;0.300;2;7.40;2;0.74;2;0.45;2;3.50;2;252.902;8;51.998;8;2.600;2;0.67;2
4;2010-11-15;11:58:00;36.00;PM;S;1.00;Estacade;48.7322;-3.98278;12.780;2;35.113;2;5.69;2;8.010;2;0.650;3;7.60;2;0.46;2;0.40;2;3.60;2;999999;5;999999;5;3.000;2;0.42;2
4;2010-11-29;10:28:00;56.00;PM;S;1.00;Estacade;48.7322;-3.98278;10.900;2;35.099;2;5.84;2;8.010;2;0.380;2;8.10;2;0.37;2;0.42;2;4.30;2;999999;5;999999;5;2.700;2;0.36;2
4;2010-12-15;11:45:00;37.00;PM;S;1.00;Estacade;48.7322;-3.98278;9.450;2;34.958;2;6.20;2;8.000;2;0.380;2;12.30;2;0.20;2;0.42;2;6.40;2;999999;5;999999;5;1.500;2;0.33;2
3;2011-01-13;11:08:00;38.00;PM;F;60.00;Astan;48.7778;-3.9375;9.900;2;35.278;2;6.20;2;8.000;4;0.100;2;7.29;2;0.14;2;0.40;2;3.63;2;69.600;2;7.790;2;1.200;2;0.33;2
3;2011-01-13;11:08:00;38.00;PM;S;1.00;Astan;48.7778;-3.9375;9.900;2;35.272;2;6.22;2;7.990;4;0.130;2;7.33;2;0.15;2;0.39;2;3.64;2;71.480;2;8.320;2;0.700;2;0.33;2
3;2011-01-28;12:15:00;46.00;PM;S;1.00;Astan;48.7778;-3.9375;9.300;2;35.231;2;6.41;2;7.970;4;0.120;2;9.95;2;0.19;2;0.48;2;4.54;2;114.090;2;13.220;2;1.600;2;0.61;3
3;2011-01-28;12:20:00;46.00;PM;F;60.00;Astan;48.7778;-3.9375;9.400;2;35.227;2;6.39;2;7.970;4;0.090;2;9.72;2;0.19;2;0.40;2;4.37;2;117.150;2;12.960;2;2.100;2;0.58;3
3;2011-02-11;09:46:00;43.00;PM;F;60.00;Astan;48.7778;-3.9375;9.480;2;35.279;2;6.39;2;7.950;4;0.080;2;9.81;2;0.18;2;0.47;2;4.32;2;197.740;3;25.120;3;4.300;2;0.67;3
3;2011-02-11;09:46:00;43.00;PM;S;1.00;Astan;48.7778;-3.9375;9.480;2;35.258;2;6.38;2;7.930;4;0.100;2;9.82;2;0.19;2;0.44;2;4.29;2;155.880;3;15.500;2;2.900;2;0.58;3
3;2011-02-25;09:58:00;53.00;PM;F;60.00;Astan;48.7778;-3.9375;9.880;2;35.127;2;6.25;2;7.990;4;0.090;2;9.63;2;0.19;2;0.37;2;4.94;2;69.260;2;7.210;2;2.300;2;0.45;2
3;2011-02-25;09:58:00;53.00;PM;S;1.00;Astan;48.7778;-3.9375;9.920;2;35.162;2;6.29;2;7.960;4;0.130;2;10.01;2;0.18;2;0.38;2;4.84;2;49.510;2;10.400;2;1.900;2;0.44;2
3;2011-03-14;11:39:00;34.00;PM;S;1.00;Astan;48.7778;-3.9375;9.540;2;35.051;2;6.40;2;7.880;4;0.210;2;9.98;2;0.20;2;0.38;2;4.54;2;98.500;2;10.030;2;1.800;2;0.55;2
3;2011-03-14;12:07:00;34.00;PM;F;60.00;Astan;48.7778;-3.9375;9.540;2;35.056;2;6.41;2;7.890;4;0.170;2;11.12;3;0.24;2;0.40;2;5.24;2;86.630;2;7.210;2;2.800;2;0.57;2
3;2011-03-28;12:42:00;37.00;PM;F;60.00;Astan;48.7778;-3.9375;10.080;2;35.050;2;6.39;2;8.000;4;0.150;2;9.66;2;0.20;2;0.33;2;4.49;2;77.220;2;7.810;2;1.900;2;0.46;2
3;2011-03-28;12:42:00;37.00;PM;S;1.00;Astan;48.7778;-3.9375;10.150;2;35.050;2;6.41;2;7.980;4;0.190;2;9.85;2;0.20;2;0.34;2;4.69;2;68.630;2;6.700;2;1.200;2;0.60;2
3;2011-04-12;11:35:00;40.00;PM;F;60.00;Astan;48.7778;-3.9375;10.850;2;35.067;2;6.37;2;8.010;4;0.130;2;8.83;2;0.21;2;0.29;2;4.24;2;78.430;2;7.550;2;999999;9;0.52;2
3;2011-04-12;11:35:00;40.00;PM;S;1.00;Astan;48.7778;-3.9375;10.980;2;35.062;2;6.42;2;7.930;4;0.170;2;9.02;2;0.20;2;0.29;2;4.24;2;86.700;2;7.830;2;999999;9;0.59;2
3;2011-04-26;12:17:00;38.00;PM;F;60.00;Astan;48.7778;-3.9375;11.680;2;35.072;2;999999;4;7.990;4;0.200;2;6.32;2;0.16;2;0.18;2;2.93;2;86.630;2;11.460;2;2.400;2;0.74;2
3;2011-04-26;12:17:00;38.00;PM;S;1.00;Astan;48.7778;-3.9375;11.810;2;35.083;2;7.28;4;7.990;4;0.170;2;6.77;2;0.20;2;0.25;2;3.23;2;73.680;2;9.890;2;2.000;2;1.06;2
3;2011-05-11;11:23:00;51.00;PM;F;60.00;Astan;48.7778;-3.9375;12.470;2;35.152;2;6.42;2;8.090;4;0.480;2;4.13;2;0.21;2;0.25;3;2.18;2;144.200;2;14.110;2;0.200;2;0.88;2
3;2011-05-11;11:23:00;51.00;PM;S;1.00;Astan;48.7778;-3.9375;12.580;2;35.143;2;6.44;2;8.090;4;0.520;2;2.73;2;0.12;2;0.07;3;1.38;2;129.010;2;13.150;2;1.200;2;0.99;2
3;2011-05-25;12:10:00;45.00;PM;F;60.00;Astan;48.7778;-3.9375;13.480;2;35.227;2;6.13;2;8.060;4;0.850;2;2.26;2;0.11;2;0.08;2;1.43;2;243.480;3;43.160;3;0.900;2;0.81;2
3;2011-05-25;12:10:00;45.00;PM;S;1.00;Astan;48.7778;-3.9375;13.700;2;35.207;2;6.17;2;8.060;4;0.910;2;2.13;2;0.15;2;0.14;2;1.73;2;143.930;2;16.910;2;0.700;2;0.99;2
3;2011-06-09;10:55:00;61.00;PM;F;60.00;Astan;48.7778;-3.9375;13.750;2;35.293;2;6.00;2;8.010;4;0.480;2;2.10;2;0.22;2;0.16;2;2.30;2;128.070;2;14.200;2;0.600;2;0.97;2
3;2011-06-09;10:55:00;61.00;PM;S;1.00;Astan;48.7778;-3.9375;13.820;2;35.253;2;6.02;2;8.010;4;0.570;2;2.20;2;0.23;2;0.16;2;2.50;2;115.910;2;16.750;2;1.000;2;1.03;2
3;2011-06-24;11:45:00;42.00;PM;F;60.00;Astan;48.7778;-3.9375;14.150;2;35.276;2;5.93;2;8.050;4;0.350;2;2.40;2;0.32;2;0.15;2;2.30;2;125.340;2;14.020;2;1.400;2;0.88;2
3;2011-06-24;11:45:00;42.00;PM;S;1.00;Astan;48.7778;-3.9375;14.300;2;35.273;2;5.96;2;8.040;4;0.450;2;2.20;2;0.26;2;0.12;2;2.20;2;127.870;2;14.710;2;1.100;2;0.92;2
3;2011-07-11;13:25:00;58.00;PM;F;60.00;Astan;48.7778;-3.9375;14.820;2;35.384;2;5.93;2;8.070;4;0.560;2;1.30;2;0.22;2;0.12;2;1.50;2;160.490;3;21.270;3;4.100;2;1.39;2
3;2011-07-11;13:25:00;58.00;PM;S;1.00;Astan;48.7778;-3.9375;14.880;2;35.323;2;5.99;2;8.070;4;0.820;2;1.40;2;0.22;2;0.12;2;1.50;2;140.230;2;15.120;2;2.200;2;1.66;2
3;2011-07-25;12:25:00;34.00;PM;F;60.00;Astan;48.7778;-3.9375;15.050;2;35.401;2;3.47;4;8.090;4;0.660;2;1.90;2;0.25;2;0.19;2;2.10;2;163.570;3;25.000;3;2.400;2;1.10;2
3;2011-07-25;12:25:00;34.00;PM;S;1.00;Astan;48.7778;-3.9375;15.090;2;35.372;2;5.72;2;8.050;4;0.710;2;1.60;2;0.22;2;0.15;2;1.80;2;125.110;2;14.630;2;2.300;2;1.39;2
3;2011-08-08;12:23:00;48.00;PM;F;60.00;Astan;48.7778;-3.9375;15.230;2;35.396;2;5.70;2;8.060;4;0.910;2;1.78;2;0.25;2;0.11;2;2.26;2;79.320;2;8.960;2;4.900;2;0.45;3
3;2011-08-08;12:23:00;48.00;PM;S;1.00;Astan;48.7778;-3.9375;15.490;2;35.389;2;5.72;2;8.050;4;0.960;2;1.70;2;0.10;2;0.06;2;2.15;2;88.540;2;11.740;2;6.700;2;0.52;3
3;2011-08-23;11:23:00;31.00;PM;F;60.00;Astan;48.7778;-3.9375;15.370;2;35.444;2;5.36;4;8.060;4;0.350;2;2.59;2;0.32;2;0.18;2;2.34;2;107.920;2;13.900;2;1.100;2;0.63;2
3;2011-08-23;11:23:00;31.00;PM;S;1.00;Astan;48.7778;-3.9375;15.510;2;35.412;2;5.71;2;8.060;4;0.530;2;1.94;2;0.09;2;0.07;2;2.42;2;166.240;3;20.930;2;3.400;2;1.48;2
3;2011-09-05;10:25:00;51.00;PM;F;60.00;Astan;48.7778;-3.9375;15.150;2;35.473;2;5.61;2;8.020;4;0.510;2;3.24;2;0.36;2;0.25;2;2.36;2;170.480;2;22.670;2;1.300;2;1.17;2
3;2011-09-05;10:25:00;51.00;PM;S;1.00;Astan;48.7778;-3.9375;15.200;2;35.470;2;5.61;2;8.050;4;0.680;2;3.24;2;0.28;2;0.23;2;2.32;2;127.960;2;17.460;2;0.600;2;1.21;2
3;2011-09-21;10:59:00;32.00;PM;F;60.00;Astan;48.7778;-3.9375;14.750;2;35.492;2;5.50;2;8.020;4;0.690;2;4.54;2;0.41;2;0.34;2;3.06;2;72.060;2;9.450;2;2.400;2;0.43;2
3;2011-09-21;10:59:00;32.00;PM;S;1.00;Astan;48.7778;-3.9375;14.720;2;35.492;2;5.52;2;8.000;4;0.710;2;4.54;2;0.26;2;0.20;2;2.99;2;98.190;2;11.240;2;1.200;2;0.59;2
3;2011-10-04;10:25:00;48.00;PM;F;60.00;Astan;48.7778;-3.9375;15.090;2;35.481;2;5.39;2;7.990;4;0.370;2;4.82;2;0.56;2;0.34;2;2.96;2;117.880;2;20.940;2;0.900;2;0.54;2
3;2011-10-04;10:25:00;48.00;PM;S;1.00;Astan;48.7778;-3.9375;15.070;2;35.474;2;5.40;2;7.980;4;0.440;2;4.86;2;0.37;2;0.25;2;2.97;2;106.350;2;16.350;2;1.800;2;0.63;2
3;2011-10-20;10:23:00;38.00;PM;F;60.00;Astan;48.7778;-3.9375;14.700;2;35.481;2;5.41;2;8.020;4;0.200;2;5.95;2;0.84;2;0.41;2;3.11;2;134.900;2;27.570;2;4.400;2;0.56;2
3;2011-10-20;10:23:00;38.00;PM;S;1.00;Astan;48.7778;-3.9375;14.620;2;35.477;2;5.45;2;8.020;4;0.280;2;6.18;2;0.70;2;0.37;2;3.20;2;116.610;2;27.290;2;3.600;2;0.58;2
3;2011-11-02;11:20:00;51.00;PM;F;60.00;Astan;48.7778;-3.9375;14.330;2;35.436;2;5.49;2;8.050;4;0.070;2;6.01;2;0.72;2;0.44;2;3.37;2;191.840;3;31.280;3;5.700;2;0.48;2
3;2011-11-02;11:20:00;51.00;PM;S;1.00;Astan;48.7778;-3.9375;14.310;2;35.432;2;5.50;2;8.050;4;0.080;2;6.49;2;0.76;2;0.49;2;3.54;2;156.240;2;30.060;2;2.800;2;0.65;2
3;2011-11-18;09:06:00;49.00;PM;F;60.00;Astan;48.7778;-3.9375;13.800;2;35.424;2;5.58;2;7.910;4;0.140;2;7.24;2;0.73;2;0.46;2;3.71;2;105.800;2;8.130;2;0.800;2;0.56;2
3;2011-11-18;09:06:00;49.00;PM;S;1.00;Astan;48.7778;-3.9375;13.800;2;35.416;2;5.58;2;7.910;4;0.290;3;6.78;2;0.67;2;0.44;2;3.48;2;103.080;2;14.390;2;1.000;2;0.50;2
3;2011-12-05;15:30:00;44.00;PM;F;60.00;Astan;48.7778;-3.9375;13.290;2;35.442;2;5.78;2;8.030;4;0.210;2;5.90;2;0.32;2;0.37;2;2.95;2;107.040;2;11.040;2;1.100;2;0.26;2
3;2011-12-05;15:30:00;44.00;PM;S;1.00;Astan;48.7778;-3.9375;13.280;2;35.438;2;5.78;2;8.020;4;0.170;2;5.78;2;0.31;2;0.40;2;2.93;2;79.920;2;6.950;2;2.700;2;0.32;2
3;2011-12-19;13:32:00;56.00;PM;F;60.00;Astan;48.7778;-3.9375;12.720;2;35.532;2;5.90;2;8.060;4;0.110;2;5.75;2;0.16;2;0.38;2;3.14;2;165.150;2;20.940;2;1.000;2;0.30;2
3;2011-12-19;13:32:00;56.00;PM;S;1.00;Astan;48.7778;-3.9375;12.500;2;35.533;2;5.88;2;8.050;4;0.110;2;5.58;2;0.13;2;0.35;2;3.09;2;174.630;2;13.200;2;3.600;2;0.31;2
4;2011-01-13;10:06:00;38.00;PM;S;1.00;Estacade;48.7322;-3.98278;10.200;2;35.095;2;6.29;2;7.970;4;0.360;2;10.08;2;0.17;2;0.38;2;4.08;2;208.160;2;26.230;2;2.300;2;0.43;2
4;2011-01-28;11:35:00;46.00;PM;S;1.00;Estacade;48.7322;-3.98278;8.050;2;35.012;2;6.54;2;7.950;4;0.390;2;12.37;2;0.26;2;0.54;2;5.43;2;342.150;3;48.640;3;6.000;2;0.76;2
4;2011-02-11;08:57:00;43.00;PM;S;1.00;Estacade;48.7322;-3.98278;9.680;2;35.176;2;6.43;2;7.930;4;0.250;2;11.06;2;0.20;2;0.45;2;4.46;2;185.550;2;24.760;2;3.700;2;0.63;2
4;2011-02-25;09:12:00;53.00;PM;S;1.00;Estacade;48.7322;-3.98278;9.980;2;35.064;2;6.42;2;7.970;4;0.220;2;10.71;2;0.19;2;0.37;2;4.99;2;107.690;2;13.320;2;2.000;2;0.43;2
4;2011-03-14;11:00:00;34.00;PM;S;1.00;Estacade;48.7322;-3.98278;9.530;2;35.011;2;6.73;2;7.930;4;0.240;2;8.74;2;0.19;2;0.30;2;4.24;2;92.210;2;9.560;2;9.200;2;0.40;2
4;2011-03-28;12:15:00;37.00;PM;S;1.00;Estacade;48.7322;-3.98278;10.450;2;35.040;2;7.04;2;8.080;4;0.260;2;6.48;2;0.15;2;0.22;2;3.59;2;93.720;2;10.430;2;1.200;2;0.36;2
4;2011-04-12;10:40:00;40.00;PM;S;1.00;Estacade;48.7322;-3.98278;11.420;2;35.060;2;6.46;2;8.180;4;0.230;2;3.24;2;0.13;2;0.19;2;2.93;2;163.210;2;21.290;2;999999;9;0.63;2
4;2011-04-26;11:30:00;38.00;PM;S;1.00;Estacade;48.7322;-3.98278;12.670;2;35.071;2;7.99;2;8.170;4;0.170;2;1.08;2;0.09;2;0.10;2;1.63;2;247.610;2;31.480;2;5.200;2;3.35;2
4;2011-05-11;10:30:00;51.00;PM;S;1.00;Estacade;48.7322;-3.98278;13.280;2;35.138;2;7.12;2;8.180;4;0.160;2;1.37;2;0.09;2;0.10;2;1.68;2;162.100;2;18.020;2;2.400;2;0.77;3
4;2011-05-25;10:35:00;45.00;PM;S;1.00;Estacade;48.7322;-3.98278;14.400;2;35.225;2;7.04;2;8.150;4;0.230;2;4.64;4;0.12;2;0.10;2;3.03;4;182.890;2;27.430;2;0.200;4;1.24;2
4;2011-06-09;10:04:00;61.00;PM;S;1.00;Estacade;48.7322;-3.98278;14.180;2;35.243;2;6.47;2;8.080;4;0.210;2;1.20;2;0.13;2;0.13;2;2.30;2;200.750;2;23.640;2;1.300;2;1.03;2
4;2011-06-24;10:50:00;42.00;PM;S;1.00;Estacade;48.7322;-3.98278;14.900;2;35.282;2;6.74;2;8.160;4;0.230;2;0.80;2;0.12;2;0.10;2;2.20;2;157.740;2;20.900;2;0.600;2;0.94;2
4;2011-07-11;12:30:00;58.00;PM;S;1.00;Estacade;48.7322;-3.98278;15.620;2;35.318;2;6.74;2;8.150;4;0.180;2;0.40;2;0.09;2;0.07;2;1.30;2;184.520;2;26.760;2;2.800;2;1.53;2
4;2011-07-25;11:30:00;34.00;PM;S;1.00;Estacade;48.7322;-3.98278;15.980;2;35.351;2;3.43;4;8.190;4;0.280;2;0.20;2;0.03;2;0.07;2;1.50;2;208.560;2;31.010;2;2.300;2;2.26;2
4;2011-08-08;11:33:00;48.00;PM;S;1.00;Estacade;48.7322;-3.98278;16.070;2;35.402;2;6.18;2;8.150;4;0.300;2;0.60;2;0.10;2;0.06;2;2.15;2;165.260;2;23.910;2;2.800;2;0.65;2
4;2011-08-23;10:34:00;31.00;PM;S;1.00;Estacade;48.7322;-3.98278;16.480;2;35.367;2;5.62;2;8.090;4;0.350;2;0.30;2;0.09;2;0.07;2;2.20;2;178.730;2;24.020;2;3.600;2;1.03;2
4;2011-09-05;09:35:00;51.00;PM;S;1.00;Estacade;48.7322;-3.98278;15.350;2;35.445;2;5.85;2;8.030;4;0.580;2;2.40;2;0.28;2;0.23;2;2.38;2;248.350;2;32.690;2;1.900;2;1.10;2
4;2011-09-21;09:59:00;32.00;PM;S;1.00;Estacade;48.7322;-3.98278;15.000;2;35.497;2;5.57;2;8.010;4;0.410;2;2.90;2;0.26;2;0.20;2;2.80;2;159.060;2;22.340;2;2.700;2;0.72;2
4;2011-10-04;09:28:00;48.00;PM;S;1.00;Estacade;48.7322;-3.98278;15.530;2;35.483;2;5.57;2;8.000;4;0.320;2;3.30;2;0.37;2;0.25;2;2.66;2;138.180;2;27.640;2;2.100;2;0.81;2
4;2011-10-20;09:31:00;38.00;PM;S;1.00;Estacade;48.7322;-3.98278;14.150;2;35.490;2;5.68;2;8.020;4;0.360;2;5.50;2;0.70;2;0.37;2;3.16;2;153.970;2;29.630;2;6.100;2;0.70;2
4;2011-11-02;10:30:00;51.00;PM;S;1.00;Estacade;48.7322;-3.98278;14.280;2;35.414;2;5.41;2;8.030;4;0.370;2;5.91;2;0.72;2;0.47;2;3.83;2;182.250;2;29.030;2;3.500;2;0.61;2
4;2011-11-18;09:06:00;49.00;PM;S;1.00;Estacade;48.7322;-3.98278;13.450;2;35.397;2;5.69;2;7.900;4;0.330;2;7.34;2;0.62;2;0.49;2;4.07;2;182.800;2;29.320;2;1.400;2;0.67;2
4;2011-12-05;13:55:00;44.00;PM;S;1.00;Estacade;48.7322;-3.98278;12.920;2;35.346;2;6.03;2;8.030;4;0.170;2;7.78;2;0.35;2;0.45;2;3.60;2;176.640;2;22.160;2;6.700;2;0.61;2
4;2011-12-19;12:50:00;56.00;PM;S;1.00;Estacade;48.7322;-3.98278;11.800;2;35.371;2;6.05;2;8.040;4;0.260;2;7.17;2;0.24;2;0.45;2;3.64;2;133.860;2;13.990;2;4.200;2;0.40;2
3;2012-01-04;13:40:00;39.00;PM;F;60.00;Astan;48.7778;-3.9375;12.100;2;35.467;2;6.07;2;8.080;2;0.110;2;6.30;2;0.18;2;0.37;3;2.90;2;97.450;2;11.830;2;1.500;2;0.28;2
3;2012-01-04;13:40:00;39.00;PM;S;1.00;Astan;48.7778;-3.9375;12.080;2;35.463;2;6.12;2;8.060;2;0.120;2;5.60;2;0.16;2;0.33;3;2.60;2;108.940;2;11.020;2;1.300;2;0.24;2
3;2012-01-18;12:29:00;53.00;PM;F;60.00;Astan;48.7778;-3.9375;11.450;2;35.474;2;6.05;2;8.030;2;0.110;2;6.90;2;0.17;2;0.35;3;2.90;2;85.650;2;8.240;2;1.100;2;0.42;2
3;2012-01-18;12:29:00;53.00;PM;S;1.00;Astan;48.7778;-3.9375;11.460;2;35.474;2;6.06;2;8.030;2;0.100;2;6.90;2;0.16;2;0.32;3;2.90;2;128.140;2;16.540;2;1.300;2;0.47;2
3;2012-02-01;11:34:00;32.00;PM;F;60.00;Astan;48.7778;-3.9375;11.080;2;35.467;2;6.15;2;8.040;2;0.060;2;6.70;2;0.19;2;0.35;3;2.70;2;90.480;2;13.460;2;0.900;2;0.20;2
3;2012-02-01;11:34:00;32.00;PM;S;1.00;Astan;48.7778;-3.9375;10.920;2;35.463;2;6.15;2;8.020;2;0.070;2;6.70;2;0.18;2;0.32;3;2.70;2;95.990;2;11.470;2;1.000;2;0.28;2
3;2012-02-16;12:35:00;46.00;PM;F;60.00;Astan;48.7778;-3.9375;10.150;2;35.463;2;6.35;2;8.060;2;0.030;2;5.80;2;0.17;2;0.33;3;2.30;2;73.510;2;8.840;2;0.300;2;0.52;2
3;2012-02-16;12:35:00;46.00;PM;S;1.00;Astan;48.7778;-3.9375;10.120;2;35.478;2;6.36;2;8.070;2;0.050;2;5.90;2;0.16;2;0.35;3;2.40;2;64.250;2;8.050;2;0.100;2;0.57;2
3;2012-03-05;14:15:00;62.00;PM;F;60.00;Astan;48.7778;-3.9375;10.400;2;35.395;2;6.45;2;8.070;2;0.110;2;5.00;2;0.18;2;0.32;3;2.00;2;98.620;2;15.520;2;6.700;2;0.56;2
3;2012-03-05;14:15:00;62.00;PM;S;1.00;Astan;48.7778;-3.9375;10.150;2;35.395;2;6.44;2;8.050;2;0.150;2;5.60;2;0.18;2;0.34;3;2.20;2;112.690;2;13.500;2;1.600;2;0.58;2
3;2012-03-16;12:27:00;44.00;PM;F;60.00;Astan;48.7778;-3.9375;10.500;2;35.375;2;6.38;2;8.040;2;0.130;2;2.90;2;0.13;2;0.26;3;1.20;2;44.730;2;3.030;2;0.300;2;0.74;2
3;2012-03-16;12:27:00;44.00;PM;S;1.00;Astan;48.7778;-3.9375;10.450;2;35.376;2;999999;1;8.050;2;0.130;2;5.90;2;0.25;2;0.36;3;2.30;2;56.360;4;3.590;4;0.400;2;0.76;2
3;2012-04-02;12:32:00;46.00;PM;F;60.00;Astan;48.7778;-3.9375;11.000;2;35.366;2;6.63;2;8.090;2;0.160;2;4.00;2;0.21;2;0.28;3;1.40;2;107.390;2;14.680;2;999999;1;1.91;2
3;2012-04-02;12:32:00;46.00;PM;S;1.00;Astan;48.7778;-3.9375;10.400;2;35.367;2;6.68;2;8.080;2;0.270;2;3.50;2;0.20;2;0.28;3;1.20;2;116.140;2;18.440;2;999999;1;1.93;2
3;2012-04-16;13:35:00;54.00;PM;F;60.00;Astan;48.7778;-3.9375;11.280;2;35.375;2;7.00;2;8.090;2;0.290;2;2.30;2;0.14;2;0.21;3;0.60;2;86.480;2;11.280;2;4.100;2;1.80;2
3;2012-04-16;13:35:00;54.00;PM;S;1.00;Astan;48.7778;-3.9375;11.200;2;35.378;2;6.63;2;8.070;2;0.350;2;2.00;2;0.13;2;0.19;3;0.60;2;109.000;2;13.820;2;0.600;2;1.73;2
3;2012-04-30;12:05:00;42.00;PM;F;60.00;Astan;48.7778;-3.9375;11.300;2;35.316;2;6.21;2;8.100;2;0.260;2;2.20;2;0.17;2;0.25;3;0.90;2;113.010;2;15.310;2;0.100;2;1.48;2
3;2012-04-30;12:05:00;42.00;PM;S;1.00;Astan;48.7778;-3.9375;11.300;2;35.304;2;6.23;2;8.090;2;0.480;2;1.60;2;0.13;2;0.22;3;0.70;2;143.250;2;22.770;2;0.300;2;1.62;2
3;2012-05-14;12:39:00;47.00;PM;F;60.00;Astan;48.7778;-3.9375;11.770;2;35.251;2;6.28;2;8.090;2;0.350;2;3.20;2;0.25;2;0.28;3;1.50;2;68.950;2;7.700;2;0.800;2;1.64;2
3;2012-05-14;12:39:00;47.00;PM;S;1.00;Astan;48.7778;-3.9375;11.770;2;35.226;2;6.32;2;8.070;2;0.430;2;2.80;2;0.23;2;0.29;3;1.40;2;73.510;2;16.270;2;0.700;2;1.73;2
3;2012-05-29;11:35:00;51.00;PM;F;60.00;Astan;48.7778;-3.9375;12.650;2;35.275;2;6.21;2;8.100;2;1.260;2;1.20;2;0.16;2;0.21;3;1.00;2;74.800;2;4.250;2;0.000;3;0.68;2
3;2012-05-29;11:35:00;51.00;PM;S;1.00;Astan;48.7778;-3.9375;12.550;2;35.242;2;6.22;2;8.080;2;1.400;2;1.10;2;0.17;2;0.22;3;1.00;2;55.880;2;5.500;2;0.000;2;0.60;2
3;2012-06-13;12:35:00;44.00;PM;F;60.00;Astan;48.7778;-3.9375;13.330;2;35.280;2;6.08;2;8.080;2;0.410;2;2.00;2;0.21;2;0.24;3;1.70;2;98.020;2;11.910;2;999999;1;1.33;2
3;2012-06-13;12:35:00;44.00;PM;S;1.00;Astan;48.7778;-3.9375;13.520;2;35.285;2;6.13;2;8.050;2;0.370;2;1.70;2;0.19;2;0.21;3;1.60;2;113.660;2;11.310;2;999999;1;1.10;2
3;2012-06-28;11:35:00;57.00;PM;F;60.00;Astan;48.7778;-3.9375;13.900;2;35.269;2;6.03;2;8.070;2;0.420;2;2.10;2;0.18;2;0.24;3;1.90;2;114.050;2;9.590;2;999999;1;1.08;2
3;2012-06-28;11:35:00;57.00;PM;S;1.00;Astan;48.7778;-3.9375;14.020;2;35.265;2;6.04;2;8.060;2;0.410;2;2.20;2;0.19;2;0.25;3;2.00;2;109.940;2;14.580;2;999999;1;0.94;2
3;2012-07-12;11:35:00;41.00;PM;F;60.00;Astan;48.7778;-3.9375;14.450;2;35.288;2;5.95;2;8.100;2;0.480;2;1.40;2;0.15;2;0.19;3;1.20;2;153.670;2;27.800;2;0.200;2;0.97;2
3;2012-07-12;11:35:00;41.00;PM;S;1.00;Astan;48.7778;-3.9375;14.480;2;35.275;2;5.97;2;8.110;2;0.450;2;1.40;2;0.17;2;0.20;3;1.30;2;96.240;2;7.730;2;0.400;2;1.21;2
3;2012-07-27;11:37:00;57.00;PM;F;60.00;Astan;48.7778;-3.9375;15.320;2;35.367;2;5.90;2;8.050;2;0.380;2;1.70;2;0.22;2;0.23;3;1.10;2;94.010;2;13.520;2;1.900;2;1.12;2
3;2012-07-27;11:37:00;57.00;PM;S;1.00;Astan;48.7778;-3.9375;15.220;2;35.367;2;5.93;2;8.040;2;0.330;2;0.40;2;0.08;2;0.15;3;1.40;2;119.100;2;16.540;2;2.200;2;1.69;2
